INSERT INTO public.user (user_id, username, user_password, user_type,first_name,last_name,contact_number) VALUES (1, '20240001', 'daltonstainburn', 'PATIENT', 'alfred','cruz', '09197765432');
INSERT INTO public.user (user_id, username, user_password, user_type,first_name,last_name,contact_number) VALUES (2, '20240002', 'juanacrenshaw', 'PATIENT', 'john','cruz', '09197765432');
INSERT INTO public.user (user_id, username, user_password, user_type,first_name,last_name,contact_number) VALUES (3, '20240003', 'hedvigeharbottle', 'PATIENT', 'anna','cruz', '09197765432');
INSERT INTO public.user (user_id, username, user_password, user_type,first_name,last_name,contact_number) VALUES (4, '20240004', 'donnellnicolson', 'PATIENT', 'kim','cruz', '09197765432');
INSERT INTO public.user (user_id, username, user_password, user_type,first_name,last_name,contact_number) VALUES (5, '20240005', 'ashleighryhorovich', 'PATIENT', 'keith','cruz', '09197765432');



INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (1, '20240001', 'daltonstainburn', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (664, '20240664', 'brentowsie', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (665, '20240665', 'dantekohter', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (666, '20240666', 'winifredjerram', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (667, '20240667', 'milkaedmott', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (668, '20240668', 'elwingullane', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (669, '20240669', 'gayyanyshev', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (670, '20240670', 'hattimardall', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (671, '20240671', 'otheliasebyer', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (672, '20240672', 'veronikaavery', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (673, '20240673', 'arminburgan', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (674, '20240674', 'ronnyleaver', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (675, '20240675', 'rowlandpund', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (676, '20240676', 'desiraewatts', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (677, '20240677', 'florencerenfrew', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (678, '20240678', 'julitaschaumaker', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (679, '20240679', 'floridacarslake', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (680, '20240680', 'poohdybald', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (681, '20240681', 'gradeyholdin', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (682, '20240682', 'chuchobolliver', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (683, '20240683', 'trudicartmell', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (684, '20240684', 'bertrandofelipe', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (685, '20240685', 'conradfrancesconi', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (686, '20240686', 'carolynschreurs', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (687, '20240687', 'judithmccarroll', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (688, '20240688', 'robbincolbert', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (689, '20240689', 'devhumbles', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (690, '20240690', 'hammacfall', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (691, '20240691', 'rosaliacoen', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (692, '20240692', 'claysonpasquale', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (693, '20240693', 'buckkesterton', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (694, '20240694', 'rubygrebert', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (695, '20240695', 'jerryleechapier', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (696, '20240696', 'oatesmaliffe', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (697, '20240697', 'galencerith', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (698, '20240698', 'reganhainsworth', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (699, '20240699', 'cheriosipenko', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (700, '20240700', 'roryrockcliffe', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (701, '20240701', 'danielaoxenbury', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (702, '20240702', 'belindaelves', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (703, '20240703', 'rollandburnett', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (704, '20240704', 'artemasashfield', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (705, '20240705', 'lyellcrighton', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (706, '20240706', 'jesseybraffington', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (707, '20240707', 'virgiefone', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (708, '20240708', 'lesdimitriou', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (709, '20240709', 'judahkeerl', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (710, '20240710', 'bethstein', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (711, '20240711', 'babbchapiro', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (712, '20240712', 'cathewant', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (713, '20240713', 'ethelineoshiel', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (714, '20240714', 'neilafeldhuhn', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (715, '20240715', 'graciawallicker', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (716, '20240716', 'duranddenidge', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (717, '20240717', 'virginiesenior', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (718, '20240718', 'arluenegrier', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (719, '20240719', 'rowewhether', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (720, '20240720', 'shurlockgerrans', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (721, '20240721', 'colettascotchmor', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (722, '20240722', 'rickisergean', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (723, '20240723', 'clemensaireton', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (724, '20240724', 'gingerbellini', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (725, '20240725', 'maribellebuggs', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (726, '20240726', 'suespottiswoode', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (727, '20240727', 'kermitruppertz', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (728, '20240728', 'aerielamirando', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (729, '20240729', 'maureenemerrigan', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (730, '20240730', 'karilfrantsev', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (731, '20240731', 'coriequainton', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (732, '20240732', 'rebbeccadaltrey', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (733, '20240733', 'margyroman', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (734, '20240734', 'zebedeehartfleet', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (735, '20240735', 'gennichrispin', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (736, '20240736', 'odiliabaine', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (737, '20240737', 'augustalathwood', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (738, '20240738', 'bradehanscomb', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (739, '20240739', 'daltgorse', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (740, '20240740', 'randalmattersey', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (741, '20240741', 'caronbowie', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (742, '20240742', 'royalcaillou', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (743, '20240743', 'ryansoulsby', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (744, '20240744', 'melitacoot', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (745, '20240745', 'kasparpendlington', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (746, '20240746', 'demetrissyratt', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (747, '20240747', 'millergianotti', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (748, '20240748', 'lottagonoude', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (749, '20240749', 'heallmcveigh', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (750, '20240750', 'hildagardebracci', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (751, '20240751', 'delfreckingham', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (752, '20240752', 'hildagardeadamini', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (753, '20240753', 'paxonplait', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (754, '20240754', 'georginewines', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (755, '20240755', 'devonfouldes', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (756, '20240756', 'veronikehodcroft', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (757, '20240757', 'cariasanbroke', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (758, '20240758', 'hestheriacomi', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (759, '20240759', 'tesspietzke', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (760, '20240760', 'williedorricott', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (761, '20240761', 'alwynchevalier', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (762, '20240762', 'roldanpirazzi', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (763, '20240763', 'ofiliarowat', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (764, '20240764', 'judonbrann', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (765, '20240765', 'shannancampione', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (766, '20240766', 'margarethapucker', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (767, '20240767', 'deweygodsil', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (768, '20240768', 'stevygruszka', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (769, '20240769', 'felipatembey', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (770, '20240770', 'michelmighele', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (771, '20240771', 'darylfolley', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (772, '20240772', 'binnylacheze', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (773, '20240773', 'philomenapenright', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (774, '20240774', 'shaunmaraga', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (775, '20240775', 'jameslarking', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (776, '20240776', 'lorrythacke', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (777, '20240777', 'natanielduddin', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (778, '20240778', 'henricregeen', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (779, '20240779', 'giraldowadge', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (780, '20240780', 'chaddysasser', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (781, '20240781', 'victoirsecombe', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (782, '20240782', 'edithebuzzing', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (783, '20240783', 'emmypadfield', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (784, '20240784', 'gunarwafer', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (785, '20240785', 'geoffreyhucknall', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (786, '20240786', 'dudtappin', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (787, '20240787', 'obednortunen', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (788, '20240788', 'creightongostyke', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (789, '20240789', 'elinordash', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (790, '20240790', 'jerrybastistini', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (791, '20240791', 'marjworham', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (792, '20240792', 'crisgrinyov', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (793, '20240793', 'marciakefford', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (794, '20240794', 'flinkeohane', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (795, '20240795', 'jeweltrobe', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (796, '20240796', 'elizabethmatokhnin', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (797, '20240797', 'francoisrowston', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (798, '20240798', 'kaniapowe', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (799, '20240799', 'fremontburgh', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (800, '20240800', 'elnoremanzell', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (801, '20240801', 'bordblindermann', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (802, '20240802', 'aridathaparish', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (803, '20240803', 'krispinaugustus', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (804, '20240804', 'jeramiele fleming', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (805, '20240805', 'galvanbrickett', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (806, '20240806', 'essyboydle', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (807, '20240807', 'laureltapp', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (808, '20240808', 'jaribspringthorp', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (809, '20240809', 'maribellehamly', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (810, '20240810', 'jamesonklyn', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (811, '20240811', 'marshgulley', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (812, '20240812', 'kippbody', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (813, '20240813', 'martellephilipot', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (814, '20240814', 'tomasbartles', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (815, '20240815', 'marilinaldhous', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (816, '20240816', 'nanceelyfe', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (817, '20240817', 'graehmescoggins', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (818, '20240818', 'laceyricciardelli', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (819, '20240819', 'hubieclail', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (820, '20240820', 'bartielocker', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (821, '20240821', 'bronmaccarrick', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (822, '20240822', 'cassylindroos', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (823, '20240823', 'bondonsive', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (824, '20240824', 'nicolettedawes', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (825, '20240825', 'melconfait', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (826, '20240826', 'valentintregea', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (827, '20240827', 'cedotierney', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (828, '20240828', 'lionelloradmer', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (829, '20240829', 'margaretajankin', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (830, '20240830', 'chesliebarrick', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (831, '20240831', 'joantumielli', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (832, '20240832', 'kaynehamley', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (833, '20240833', 'kelcymuckeen', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (834, '20240834', 'jeffykitney', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (835, '20240835', 'liliaswrightam', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (836, '20240836', 'tadeasguilayn', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (837, '20240837', 'jaquelinpatriche', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (838, '20240838', 'nanciedewire', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (839, '20240839', 'lynnettehakking', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (840, '20240840', 'philiparuter', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (841, '20240841', 'leylasimonard', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (842, '20240842', 'jaynelldentith', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (843, '20240843', 'gennaruckledge', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (844, '20240844', 'trismockler', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (845, '20240845', 'roarkelebrun', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (846, '20240846', 'dorygooderridge', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (847, '20240847', 'pattidanby', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (848, '20240848', 'freddiedavydenko', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (849, '20240849', 'giselbertbiscomb', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (850, '20240850', 'kurtwallington', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (851, '20240851', 'papagenosnipe', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (852, '20240852', 'melindadottridge', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (853, '20240853', 'ronniemcfaell', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (854, '20240854', 'giffypagon', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (855, '20240855', 'mossduling', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (856, '20240856', 'catherinaaylmer', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (857, '20240857', 'kaibagnell', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (858, '20240858', 'mortielangston', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (859, '20240859', 'tadcelier', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (860, '20240860', 'wynnellison', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (861, '20240861', 'willietitchen', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (862, '20240862', 'gearaltduckinfield', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (863, '20240863', 'rinaldocridlan', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (864, '20240864', 'fernandolevermore', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (865, '20240865', 'hamilcraisford', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (866, '20240866', 'myrnafrancis', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (867, '20240867', 'irisgeorgel', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (868, '20240868', 'neddasnaden', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (869, '20240869', 'franzensilkston', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (870, '20240870', 'harperharkes', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (871, '20240871', 'elmiracastanos', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (872, '20240872', 'bronsonshellard', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (873, '20240873', 'mackbenzie', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (874, '20240874', 'danellnation', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (875, '20240875', 'binniesavill', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (876, '20240876', 'oswelltaffe', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (877, '20240877', 'alejandrocasassa', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (878, '20240878', 'rolliescallan', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (879, '20240879', 'rolphjime', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (880, '20240880', 'lindsymacanellye', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (881, '20240881', 'susanettadurrad', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (882, '20240882', 'lonnielahy', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (883, '20240883', 'lanaetremonte', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (884, '20240884', 'abramcummungs', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (885, '20240885', 'sylviageillier', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (886, '20240886', 'jimmycornelissen', 'PATIENT');
INSERT INTO registrydatabase.user (user_id, username, user_password, user_role) VALUES (887, '20240887', 'valesieghart', 'PATIENT');
